Date,effective_interest_rate,,,,,,,,,,,,,,,
8/28/2001,6.502104938,,,,,,,,,,,,,,,
8/29/2001,6.502104938,,,,,,,,,,,,,,,
8/30/2001,6.502104938,,,,,,,,,,,,,,,
8/31/2001,6.502104938,,,,,,,,,,,,,,,
9/1/2001,6.502104938,,,,,,,,,,,,,,,
9/2/2001,6.502104938,,,,,,,,,,,,,,,
9/3/2001,6.502104938,,,,,,,,,,,,,,,
9/4/2001,6.502104938,,,,,,,,,,,,,,,
9/5/2001,6.502104938,,,,,,,,,,,,,,,
9/6/2001,6.502104938,,,,,,,,,,,,,,,
9/7/2001,6.502104938,,,,,,,,,,,,,,,
9/8/2001,6.502104938,,,,,,,,,,,,,,,
9/9/2001,6.502104938,,,,,,,,,,,,,,,
9/10/2001,6.502104938,,,,,,,,,,,,,,,
9/11/2001,6.502104938,,,,,,,,,,,,,,,
9/12/2001,6.502104938,,,,,,,,,,,,,,,
9/13/2001,6.502104938,,,,,,,,,,,,,,,
9/14/2001,6.502104938,,,,,,,,,,,,,,,
9/15/2001,6.502104938,,,,,,,,,,,,,,,
9/16/2001,6.502104938,,,,,,,,,,,,,,,
9/17/2001,6.502104938,,,,,,,,,,,,,,,
9/18/2001,6.502104938,,,,,,,,,,,,,,,
9/19/2001,6.502104938,,,,,,,,,,,,,,,
9/20/2001,6.502104938,,,,,,,,,,,,,,,
9/21/2001,6.502104938,,,,,,,,,,,,,,,
9/22/2001,6.502104938,,,,,,,,,,,,,,,
9/23/2001,6.502104938,,,,,,,,,,,,,,,
9/24/2001,6.502104938,,,,,,,,,,,,,,,
9/25/2001,6.502104938,,,,,,,,,,,,,,,
9/26/2001,6.502104938,,,,,,,,,,,,,,,
9/27/2001,6.502104938,,,,,,,,,,,,,,,
9/28/2001,6.502104938,,,,,,,,,,,,,,,
9/29/2001,6.502104938,,,,,,,,,,,,,,,
9/30/2001,6.502104938,,,,,,,,,,,,,,,
10/1/2001,6.502104938,,,,,,,,,,,,,,,
10/2/2001,6.502104938,,,,,,,,,,,,,,,
10/3/2001,6.502104938,,,,,,,,,,,,,,,
10/4/2001,6.502104938,,,,,,,,,,,,,,,
10/5/2001,6.502104938,,,,,,,,,,,,,,,
10/6/2001,6.502104938,,,,,,,,,,,,,,,
10/7/2001,6.502104938,,,,,,,,,,,,,,,
10/8/2001,6.502104938,,,,,,,,,,,,,,,
10/9/2001,6.502104938,,,,,,,,,,,,,,,
10/10/2001,6.502104938,,,,,,,,,,,,,,,
10/11/2001,6.502104938,,,,,,,,,,,,,,,
10/12/2001,6.502104938,,,,,,,,,,,,,,,
10/13/2001,6.502104938,,,,,,,,,,,,,,,
10/14/2001,6.502104938,,,,,,,,,,,,,,,
10/15/2001,6.502104938,,,,,,,,,,,,,,,
10/16/2001,6.502104938,,,,,,,,,,,,,,,
10/17/2001,6.502104938,,,,,,,,,,,,,,,
10/18/2001,6.502104938,,,,,,,,,,,,,,,
10/19/2001,6.502104938,,,,,,,,,,,,,,,
10/20/2001,6.502104938,,,,,,,,,,,,,,,
10/21/2001,6.502104938,,,,,,,,,,,,,,,
10/22/2001,6.502104938,,,,,,,,,,,,,,,
10/23/2001,6.502104938,,,,,,,,,,,,,,,
10/24/2001,6.502104938,,,,,,,,,,,,,,,
10/25/2001,6.502104938,,,,,,,,,,,,,,,
10/26/2001,6.502104938,,,,,,,,,,,,,,,
10/27/2001,6.502104938,,,,,,,,,,,,,,,
10/28/2001,6.502104938,,,,,,,,,,,,,,,
10/29/2001,6.502104938,,,,,,,,,,,,,,,
10/30/2001,6.502104938,,,,,,,,,,,,,,,
10/31/2001,6.502104938,,,,,,,,,,,,,,,
11/1/2001,6.289349693,,,,,,,,,,,,,,,
11/2/2001,6.289349693,,,,,,,,,,,,,,,
11/3/2001,6.289349693,,,,,,,,,,,,,,,
11/4/2001,6.289349693,,,,,,,,,,,,,,,
11/5/2001,6.289349693,,,,,,,,,,,,,,,
11/6/2001,6.289349693,,,,,,,,,,,,,,,
11/7/2001,6.289349693,,,,,,,,,,,,,,,
11/8/2001,6.289349693,,,,,,,,,,,,,,,
11/9/2001,6.289349693,,,,,,,,,,,,,,,
11/10/2001,6.289349693,,,,,,,,,,,,,,,
11/11/2001,6.289349693,,,,,,,,,,,,,,,
11/12/2001,6.289349693,,,,,,,,,,,,,,,
11/13/2001,6.289349693,,,,,,,,,,,,,,,
11/14/2001,6.289349693,,,,,,,,,,,,,,,
11/15/2001,6.289349693,,,,,,,,,,,,,,,
11/16/2001,6.289349693,,,,,,,,,,,,,,,
11/17/2001,6.289349693,,,,,,,,,,,,,,,
11/18/2001,6.289349693,,,,,,,,,,,,,,,
11/19/2001,6.289349693,,,,,,,,,,,,,,,
11/20/2001,6.289349693,,,,,,,,,,,,,,,
11/21/2001,6.289349693,,,,,,,,,,,,,,,
11/22/2001,6.289349693,,,,,,,,,,,,,,,
11/23/2001,6.289349693,,,,,,,,,,,,,,,
11/24/2001,6.289349693,,,,,,,,,,,,,,,
11/25/2001,6.289349693,,,,,,,,,,,,,,,
11/26/2001,6.289349693,,,,,,,,,,,,,,,
11/27/2001,6.289349693,,,,,,,,,,,,,,,
11/28/2001,6.289349693,,,,,,,,,,,,,,,
11/29/2001,5.971011284,,,,,,,,,,,,,,,
11/30/2001,5.971011284,,,,,,,,,,,,,,,
12/1/2001,5.971011284,,,,,,,,,,,,,,,
12/2/2001,5.971011284,,,,,,,,,,,,,,,
12/3/2001,5.971011284,,,,,,,,,,,,,,,
12/4/2001,5.971011284,,,,,,,,,,,,,,,
12/5/2001,5.971011284,,,,,,,,,,,,,,,
12/6/2001,5.971011284,,,,,,,,,,,,,,,
12/7/2001,5.971011284,,,,,,,,,,,,,,,
12/8/2001,5.971011284,,,,,,,,,,,,,,,
12/9/2001,5.971011284,,,,,,,,,,,,,,,
12/10/2001,5.971011284,,,,,,,,,,,,,,,
12/11/2001,5.971011284,,,,,,,,,,,,,,,
12/12/2001,5.971011284,,,,,,,,,,,,,,,
12/13/2001,5.971011284,,,,,,,,,,,,,,,
12/14/2001,5.971011284,,,,,,,,,,,,,,,
12/15/2001,5.971011284,,,,,,,,,,,,,,,
12/16/2001,5.971011284,,,,,,,,,,,,,,,
12/17/2001,5.971011284,,,,,,,,,,,,,,,
12/18/2001,5.971011284,,,,,,,,,,,,,,,
12/19/2001,5.971011284,,,,,,,,,,,,,,,
12/20/2001,5.971011284,,,,,,,,,,,,,,,
12/21/2001,5.971011284,,,,,,,,,,,,,,,
12/22/2001,5.971011284,,,,,,,,,,,,,,,
12/23/2001,5.971011284,,,,,,,,,,,,,,,
12/24/2001,5.971011284,,,,,,,,,,,,,,,
12/25/2001,3.872917833,,,,,,,,,,,,,,,
12/26/2001,3.872917833,,,,,,,,,,,,,,,
12/27/2001,3.872917833,,,,,,,,,,,,,,,
12/28/2001,3.872917833,,,,,,,,,,,,,,,
12/29/2001,3.872917833,,,,,,,,,,,,,,,
12/30/2001,3.872917833,,,,,,,,,,,,,,,
12/31/2001,3.872917833,,,,,,,,,,,,,,,
1/1/2002,3.872917833,,,,,,,,,,,,,,,
1/2/2002,3.872917833,,,,,,,,,,,,,,,
1/3/2002,3.872917833,,,,,,,,,,,,,,,
1/4/2002,3.872917833,,,,,,,,,,,,,,,
1/5/2002,3.872917833,,,,,,,,,,,,,,,
1/6/2002,3.872917833,,,,,,,,,,,,,,,
1/7/2002,3.872917833,,,,,,,,,,,,,,,
1/8/2002,3.872917833,,,,,,,,,,,,,,,
1/9/2002,3.872917833,,,,,,,,,,,,,,,
1/10/2002,3.872917833,,,,,,,,,,,,,,,
1/11/2002,3.872917833,,,,,,,,,,,,,,,
1/12/2002,3.872917833,,,,,,,,,,,,,,,
1/13/2002,3.872917833,,,,,,,,,,,,,,,
1/14/2002,3.872917833,,,,,,,,,,,,,,,
1/15/2002,3.872917833,,,,,,,,,,,,,,,
1/16/2002,3.872917833,,,,,,,,,,,,,,,
1/17/2002,3.872917833,,,,,,,,,,,,,,,
1/18/2002,3.872917833,,,,,,,,,,,,,,,
1/19/2002,3.872917833,,,,,,,,,,,,,,,
1/20/2002,3.872917833,,,,,,,,,,,,,,,
1/21/2002,3.872917833,,,,,,,,,,,,,,,
1/22/2002,3.872917833,,,,,,,,,,,,,,,
1/23/2002,3.872917833,,,,,,,,,,,,,,,
1/24/2002,3.872917833,,,,,,,,,,,,,,,
1/25/2002,3.872917833,,,,,,,,,,,,,,,
1/26/2002,3.872917833,,,,,,,,,,,,,,,
1/27/2002,3.872917833,,,,,,,,,,,,,,,
1/28/2002,3.872917833,,,,,,,,,,,,,,,
1/29/2002,3.872917833,,,,,,,,,,,,,,,
1/30/2002,3.872917833,,,,,,,,,,,,,,,
1/31/2002,3.872917833,,,,,,,,,,,,,,,
2/1/2002,3.872917833,,,,,,,,,,,,,,,
2/2/2002,3.872917833,,,,,,,,,,,,,,,
2/3/2002,3.872917833,,,,,,,,,,,,,,,
2/4/2002,3.872917833,,,,,,,,,,,,,,,
2/5/2002,3.872917833,,,,,,,,,,,,,,,
2/6/2002,3.872917833,,,,,,,,,,,,,,,
2/7/2002,3.872917833,,,,,,,,,,,,,,,
2/8/2002,3.872917833,,,,,,,,,,,,,,,
2/9/2002,3.872917833,,,,,,,,,,,,,,,
2/10/2002,3.872917833,,,,,,,,,,,,,,,
2/11/2002,3.872917833,,,,,,,,,,,,,,,
2/12/2002,3.872917833,,,,,,,,,,,,,,,
2/13/2002,3.872917833,,,,,,,,,,,,,,,
2/14/2002,3.872917833,,,,,,,,,,,,,,,
2/15/2002,3.872917833,,,,,,,,,,,,,,,
2/16/2002,3.872917833,,,,,,,,,,,,,,,
2/17/2002,3.872917833,,,,,,,,,,,,,,,
2/18/2002,3.872917833,,,,,,,,,,,,,,,
2/19/2002,3.872917833,,,,,,,,,,,,,,,
2/20/2002,3.872917833,,,,,,,,,,,,,,,
2/21/2002,3.872917833,,,,,,,,,,,,,,,
2/22/2002,3.872917833,,,,,,,,,,,,,,,
2/23/2002,3.872917833,,,,,,,,,,,,,,,
2/24/2002,3.872917833,,,,,,,,,,,,,,,
2/25/2002,3.872917833,,,,,,,,,,,,,,,
2/26/2002,3.872917833,,,,,,,,,,,,,,,
2/27/2002,3.872917833,,,,,,,,,,,,,,,
2/28/2002,4.497958376,,,,,,,,,,,,,,,
3/1/2002,4.497958376,,,,,,,,,,,,,,,
3/2/2002,4.497958376,,,,,,,,,,,,,,,
3/3/2002,4.497958376,,,,,,,,,,,,,,,
3/4/2002,4.497958376,,,,,,,,,,,,,,,
3/5/2002,4.497958376,,,,,,,,,,,,,,,
3/6/2002,4.497958376,,,,,,,,,,,,,,,
3/7/2002,4.497958376,,,,,,,,,,,,,,,
3/8/2002,4.497958376,,,,,,,,,,,,,,,
3/9/2002,4.497958376,,,,,,,,,,,,,,,
3/10/2002,4.497958376,,,,,,,,,,,,,,,
3/11/2002,4.497958376,,,,,,,,,,,,,,,
3/12/2002,4.497958376,,,,,,,,,,,,,,,
3/13/2002,4.497958376,,,,,,,,,,,,,,,
3/14/2002,4.497958376,,,,,,,,,,,,,,,
3/15/2002,4.497958376,,,,,,,,,,,,,,,
3/16/2002,4.497958376,,,,,,,,,,,,,,,
3/17/2002,4.497958376,,,,,,,,,,,,,,,
3/18/2002,4.497958376,,,,,,,,,,,,,,,
3/19/2002,4.497958376,,,,,,,,,,,,,,,
3/20/2002,4.497958376,,,,,,,,,,,,,,,
3/21/2002,4.497958376,,,,,,,,,,,,,,,
3/22/2002,4.497958376,,,,,,,,,,,,,,,
3/23/2002,4.497958376,,,,,,,,,,,,,,,
3/24/2002,4.497958376,,,,,,,,,,,,,,,
3/25/2002,4.497958376,,,,,,,,,,,,,,,
3/26/2002,4.497958376,,,,,,,,,,,,,,,
3/27/2002,4.497958376,,,,,,,,,,,,,,,
3/28/2002,4.497958376,,,,,,,,,,,,,,,
3/29/2002,4.497958376,,,,,,,,,,,,,,,
3/30/2002,4.497958376,,,,,,,,,,,,,,,
3/31/2002,4.497958376,,,,,,,,,,,,,,,
4/1/2002,4.497958376,,,,,,,,,,,,,,,
4/2/2002,4.497958376,,,,,,,,,,,,,,,
4/3/2002,4.497958376,,,,,,,,,,,,,,,
4/4/2002,4.497958376,,,,,,,,,,,,,,,
4/5/2002,4.497958376,,,,,,,,,,,,,,,
4/6/2002,4.497958376,,,,,,,,,,,,,,,
4/7/2002,4.497958376,,,,,,,,,,,,,,,
4/8/2002,4.497958376,,,,,,,,,,,,,,,
4/9/2002,4.497958376,,,,,,,,,,,,,,,
4/10/2002,4.497958376,,,,,,,,,,,,,,,
4/11/2002,4.497958376,,,,,,,,,,,,,,,
4/12/2002,4.497958376,,,,,,,,,,,,,,,
4/13/2002,4.497958376,,,,,,,,,,,,,,,
4/14/2002,4.497958376,,,,,,,,,,,,,,,
4/15/2002,4.497958376,,,,,,,,,,,,,,,
4/16/2002,4.497958376,,,,,,,,,,,,,,,
4/17/2002,4.497958376,,,,,,,,,,,,,,,
4/18/2002,4.497958376,,,,,,,,,,,,,,,
4/19/2002,4.497958376,,,,,,,,,,,,,,,
4/20/2002,4.497958376,,,,,,,,,,,,,,,
4/21/2002,4.497958376,,,,,,,,,,,,,,,
4/22/2002,4.497958376,,,,,,,,,,,,,,,
4/23/2002,4.497958376,,,,,,,,,,,,,,,
4/24/2002,4.497958376,,,,,,,,,,,,,,,
4/25/2002,4.707137613,,,,,,,,,,,,,,,
4/26/2002,4.707137613,,,,,,,,,,,,,,,
4/27/2002,4.707137613,,,,,,,,,,,,,,,
4/28/2002,4.707137613,,,,,,,,,,,,,,,
4/29/2002,4.707137613,,,,,,,,,,,,,,,
4/30/2002,4.707137613,,,,,,,,,,,,,,,
5/1/2002,4.707137613,,,,,,,,,,,,,,,
5/2/2002,4.707137613,,,,,,,,,,,,,,,
5/3/2002,4.707137613,,,,,,,,,,,,,,,
5/4/2002,4.707137613,,,,,,,,,,,,,,,
5/5/2002,4.707137613,,,,,,,,,,,,,,,
5/6/2002,4.707137613,,,,,,,,,,,,,,,
5/7/2002,4.707137613,,,,,,,,,,,,,,,
5/8/2002,4.707137613,,,,,,,,,,,,,,,
5/9/2002,4.707137613,,,,,,,,,,,,,,,
5/10/2002,4.707137613,,,,,,,,,,,,,,,
5/11/2002,4.707137613,,,,,,,,,,,,,,,
5/12/2002,4.707137613,,,,,,,,,,,,,,,
5/13/2002,4.707137613,,,,,,,,,,,,,,,
5/14/2002,4.707137613,,,,,,,,,,,,,,,
5/15/2002,4.707137613,,,,,,,,,,,,,,,
5/16/2002,4.707137613,,,,,,,,,,,,,,,
5/17/2002,4.707137613,,,,,,,,,,,,,,,
5/18/2002,4.707137613,,,,,,,,,,,,,,,
5/19/2002,4.707137613,,,,,,,,,,,,,,,
5/20/2002,4.707137613,,,,,,,,,,,,,,,
5/21/2002,4.707137613,,,,,,,,,,,,,,,
5/22/2002,4.707137613,,,,,,,,,,,,,,,
5/23/2002,4.707137613,,,,,,,,,,,,,,,
5/24/2002,4.707137613,,,,,,,,,,,,,,,
5/25/2002,4.707137613,,,,,,,,,,,,,,,
5/26/2002,4.707137613,,,,,,,,,,,,,,,
5/27/2002,4.707137613,,,,,,,,,,,,,,,
5/28/2002,4.707137613,,,,,,,,,,,,,,,
5/29/2002,4.707137613,,,,,,,,,,,,,,,
5/30/2002,5.759314089,,,,,,,,,,,,,,,
5/31/2002,5.759314089,,,,,,,,,,,,,,,
6/1/2002,5.759314089,,,,,,,,,,,,,,,
6/2/2002,5.759314089,,,,,,,,,,,,,,,
6/3/2002,5.759314089,,,,,,,,,,,,,,,
6/4/2002,5.759314089,,,,,,,,,,,,,,,
6/5/2002,5.759314089,,,,,,,,,,,,,,,
6/6/2002,5.759314089,,,,,,,,,,,,,,,
6/7/2002,5.759314089,,,,,,,,,,,,,,,
6/8/2002,5.759314089,,,,,,,,,,,,,,,
6/9/2002,5.759314089,,,,,,,,,,,,,,,
6/10/2002,5.759314089,,,,,,,,,,,,,,,
6/11/2002,7.357381326,,,,,,,,,,,,,,,
6/12/2002,7.357381326,,,,,,,,,,,,,,,
6/13/2002,7.357381326,,,,,,,,,,,,,,,
6/14/2002,7.357381326,,,,,,,,,,,,,,,
6/15/2002,7.357381326,,,,,,,,,,,,,,,
6/16/2002,7.357381326,,,,,,,,,,,,,,,
6/17/2002,7.357381326,,,,,,,,,,,,,,,
6/18/2002,7.357381326,,,,,,,,,,,,,,,
6/19/2002,7.357381326,,,,,,,,,,,,,,,
6/20/2002,7.357381326,,,,,,,,,,,,,,,
6/21/2002,7.357381326,,,,,,,,,,,,,,,
6/22/2002,7.357381326,,,,,,,,,,,,,,,
6/23/2002,7.357381326,,,,,,,,,,,,,,,
6/24/2002,7.357381326,,,,,,,,,,,,,,,
6/25/2002,7.357381326,,,,,,,,,,,,,,,
6/26/2002,7.357381326,,,,,,,,,,,,,,,
6/27/2002,9.525658284,,,,,,,,,,,,,,,
6/28/2002,9.525658284,,,,,,,,,,,,,,,
6/29/2002,9.525658284,,,,,,,,,,,,,,,
6/30/2002,9.525658284,,,,,,,,,,,,,,,
7/1/2002,9.525658284,,,,,,,,,,,,,,,
7/2/2002,9.525658284,,,,,,,,,,,,,,,
7/3/2002,9.525658284,,,,,,,,,,,,,,,
7/4/2002,9.525658284,,,,,,,,,,,,,,,
7/5/2002,9.525658284,,,,,,,,,,,,,,,
7/6/2002,9.525658284,,,,,,,,,,,,,,,
7/7/2002,9.525658284,,,,,,,,,,,,,,,
7/8/2002,9.525658284,,,,,,,,,,,,,,,
7/9/2002,9.525658284,,,,,,,,,,,,,,,
7/10/2002,9.525658284,,,,,,,,,,,,,,,
7/11/2002,9.525658284,,,,,,,,,,,,,,,
7/12/2002,9.525658284,,,,,,,,,,,,,,,
7/13/2002,9.525658284,,,,,,,,,,,,,,,
7/14/2002,9.525658284,,,,,,,,,,,,,,,
7/15/2002,9.525658284,,,,,,,,,,,,,,,
7/16/2002,9.525658284,,,,,,,,,,,,,,,
7/17/2002,9.525658284,,,,,,,,,,,,,,,
7/18/2002,9.525658284,,,,,,,,,,,,,,,
7/19/2002,9.525658284,,,,,,,,,,,,,,,
7/20/2002,9.525658284,,,,,,,,,,,,,,,
7/21/2002,9.525658284,,,,,,,,,,,,,,,
7/22/2002,9.525658284,,,,,,,,,,,,,,,
7/23/2002,9.525658284,,,,,,,,,,,,,,,
7/24/2002,9.525658284,,,,,,,,,,,,,,,
7/25/2002,9.525658284,,,,,,,,,,,,,,,
7/26/2002,9.525658284,,,,,,,,,,,,,,,
7/27/2002,9.525658284,,,,,,,,,,,,,,,
7/28/2002,9.525658284,,,,,,,,,,,,,,,
7/29/2002,9.525658284,,,,,,,,,,,,,,,
7/30/2002,9.525658284,,,,,,,,,,,,,,,
7/31/2002,9.525658284,,,,,,,,,,,,,,,
8/1/2002,9.525658284,,,,,,,,,,,,,,,
8/2/2002,9.525658284,,,,,,,,,,,,,,,
8/3/2002,9.525658284,,,,,,,,,,,,,,,
8/4/2002,9.525658284,,,,,,,,,,,,,,,
8/5/2002,9.525658284,,,,,,,,,,,,,,,
8/6/2002,9.525658284,,,,,,,,,,,,,,,
8/7/2002,9.525658284,,,,,,,,,,,,,,,
8/8/2002,9.525658284,,,,,,,,,,,,,,,
8/9/2002,9.525658284,,,,,,,,,,,,,,,
8/10/2002,9.525658284,,,,,,,,,,,,,,,
8/11/2002,9.525658284,,,,,,,,,,,,,,,
8/12/2002,9.525658284,,,,,,,,,,,,,,,
8/13/2002,9.525658284,,,,,,,,,,,,,,,
8/14/2002,9.525658284,,,,,,,,,,,,,,,
8/15/2002,9.525658284,,,,,,,,,,,,,,,
8/16/2002,9.525658284,,,,,,,,,,,,,,,
8/17/2002,9.525658284,,,,,,,,,,,,,,,
8/18/2002,9.525658284,,,,,,,,,,,,,,,
8/19/2002,9.525658284,,,,,,,,,,,,,,,
8/20/2002,9.525658284,,,,,,,,,,,,,,,
8/21/2002,9.525658284,,,,,,,,,,,,,,,
8/22/2002,9.525658284,,,,,,,,,,,,,,,
8/23/2002,9.525658284,,,,,,,,,,,,,,,
8/24/2002,9.525658284,,,,,,,,,,,,,,,
8/25/2002,9.525658284,,,,,,,,,,,,,,,
8/26/2002,9.525658284,,,,,,,,,,,,,,,
8/27/2002,9.525658284,,,,,,,,,,,,,,,
8/28/2002,9.525658284,,,,,,,,,,,,,,,
8/29/2002,9.525658284,,,,,,,,,,,,,,,
8/30/2002,9.525658284,,,,,,,,,,,,,,,
8/31/2002,9.525658284,,,,,,,,,,,,,,,
9/1/2002,9.525658284,,,,,,,,,,,,,,,
9/2/2002,9.525658284,,,,,,,,,,,,,,,
9/3/2002,9.525658284,,,,,,,,,,,,,,,
9/4/2002,9.525658284,,,,,,,,,,,,,,,
9/5/2002,9.525658284,,,,,,,,,,,,,,,
9/6/2002,9.525658284,,,,,,,,,,,,,,,
9/7/2002,9.525658284,,,,,,,,,,,,,,,
9/8/2002,9.525658284,,,,,,,,,,,,,,,
9/9/2002,9.525658284,,,,,,,,,,,,,,,
9/10/2002,9.525658284,,,,,,,,,,,,,,,
9/11/2002,9.525658284,,,,,,,,,,,,,,,
9/12/2002,9.525658284,,,,,,,,,,,,,,,
9/13/2002,9.525658284,,,,,,,,,,,,,,,
9/14/2002,9.525658284,,,,,,,,,,,,,,,
9/15/2002,9.525658284,,,,,,,,,,,,,,,
9/16/2002,9.525658284,,,,,,,,,,,,,,,
9/17/2002,9.525658284,,,,,,,,,,,,,,,
9/18/2002,9.525658284,,,,,,,,,,,,,,,
9/19/2002,9.525658284,,,,,,,,,,,,,,,
9/20/2002,9.525658284,,,,,,,,,,,,,,,
9/21/2002,9.525658284,,,,,,,,,,,,,,,
9/22/2002,9.525658284,,,,,,,,,,,,,,,
9/23/2002,9.525658284,,,,,,,,,,,,,,,
9/24/2002,9.525658284,,,,,,,,,,,,,,,
9/25/2002,9.525658284,,,,,,,,,,,,,,,
9/26/2002,9.525658284,,,,,,,,,,,,,,,
9/27/2002,9.525658284,,,,,,,,,,,,,,,
9/28/2002,9.525658284,,,,,,,,,,,,,,,
9/29/2002,9.525658284,,,,,,,,,,,,,,,
9/30/2002,9.525658284,,,,,,,,,,,,,,,
10/1/2002,9.525658284,,,,,,,,,,,,,,,
10/2/2002,9.525658284,,,,,,,,,,,,,,,
10/3/2002,9.525658284,,,,,,,,,,,,,,,
10/4/2002,9.525658284,,,,,,,,,,,,,,,
10/5/2002,9.525658284,,,,,,,,,,,,,,,
10/6/2002,9.525658284,,,,,,,,,,,,,,,
10/7/2002,9.525658284,,,,,,,,,,,,,,,
10/8/2002,9.525658284,,,,,,,,,,,,,,,
10/9/2002,9.525658284,,,,,,,,,,,,,,,
10/10/2002,9.525658284,,,,,,,,,,,,,,,
10/11/2002,9.525658284,,,,,,,,,,,,,,,
10/12/2002,9.525658284,,,,,,,,,,,,,,,
10/13/2002,9.525658284,,,,,,,,,,,,,,,
10/14/2002,9.525658284,,,,,,,,,,,,,,,
10/15/2002,9.525658284,,,,,,,,,,,,,,,
10/16/2002,9.525658284,,,,,,,,,,,,,,,
10/17/2002,9.525658284,,,,,,,,,,,,,,,
10/18/2002,9.525658284,,,,,,,,,,,,,,,
10/19/2002,9.525658284,,,,,,,,,,,,,,,
10/20/2002,9.525658284,,,,,,,,,,,,,,,
10/21/2002,9.525658284,,,,,,,,,,,,,,,
10/22/2002,9.525658284,,,,,,,,,,,,,,,
10/23/2002,9.525658284,,,,,,,,,,,,,,,
10/24/2002,9.525658284,,,,,,,,,,,,,,,
10/25/2002,9.525658284,,,,,,,,,,,,,,,
10/26/2002,9.525658284,,,,,,,,,,,,,,,
10/27/2002,9.525658284,,,,,,,,,,,,,,,
10/28/2002,9.525658284,,,,,,,,,,,,,,,
10/29/2002,9.525658284,,,,,,,,,,,,,,,
10/30/2002,9.525658284,,,,,,,,,,,,,,,
10/31/2002,9.525658284,,,,,,,,,,,,,,,
11/1/2002,9.525658284,,,,,,,,,,,,,,,
11/2/2002,9.525658284,,,,,,,,,,,,,,,
11/3/2002,9.525658284,,,,,,,,,,,,,,,
11/4/2002,9.525658284,,,,,,,,,,,,,,,
11/5/2002,9.525658284,,,,,,,,,,,,,,,
11/6/2002,9.525658284,,,,,,,,,,,,,,,
11/7/2002,9.525658284,,,,,,,,,,,,,,,
11/8/2002,9.525658284,,,,,,,,,,,,,,,
11/9/2002,9.525658284,,,,,,,,,,,,,,,
11/10/2002,9.525658284,,,,,,,,,,,,,,,
11/11/2002,9.525658284,,,,,,,,,,,,,,,
11/12/2002,9.525658284,,,,,,,,,,,,,,,
11/13/2002,9.525658284,,,,,,,,,,,,,,,
11/14/2002,9.525658284,,,,,,,,,,,,,,,
11/15/2002,9.525658284,,,,,,,,,,,,,,,
11/16/2002,9.525658284,,,,,,,,,,,,,,,
11/17/2002,9.525658284,,,,,,,,,,,,,,,
11/18/2002,9.525658284,,,,,,,,,,,,,,,
11/19/2002,9.525658284,,,,,,,,,,,,,,,
11/20/2002,9.525658284,,,,,,,,,,,,,,,
11/21/2002,9.525658284,,,,,,,,,,,,,,,
11/22/2002,9.525658284,,,,,,,,,,,,,,,
11/23/2002,9.525658284,,,,,,,,,,,,,,,
11/24/2002,9.525658284,,,,,,,,,,,,,,,
11/25/2002,9.525658284,,,,,,,,,,,,,,,
11/26/2002,9.525658284,,,,,,,,,,,,,,,
11/27/2002,9.525658284,,,,,,,,,,,,,,,
11/28/2002,9.525658284,,,,,,,,,,,,,,,
11/29/2002,9.525658284,,,,,,,,,,,,,,,
11/30/2002,9.525658284,,,,,,,,,,,,,,,
12/1/2002,9.525658284,,,,,,,,,,,,,,,
12/2/2002,9.525658284,,,,,,,,,,,,,,,
12/3/2002,9.525658284,,,,,,,,,,,,,,,
12/4/2002,9.525658284,,,,,,,,,,,,,,,
12/5/2002,9.525658284,,,,,,,,,,,,,,,
12/6/2002,9.525658284,,,,,,,,,,,,,,,
12/7/2002,9.525658284,,,,,,,,,,,,,,,
12/8/2002,9.525658284,,,,,,,,,,,,,,,
12/9/2002,9.525658284,,,,,,,,,,,,,,,
12/10/2002,9.525658284,,,,,,,,,,,,,,,
12/11/2002,9.525658284,,,,,,,,,,,,,,,
12/12/2002,9.525658284,,,,,,,,,,,,,,,
12/13/2002,9.525658284,,,,,,,,,,,,,,,
12/14/2002,9.525658284,,,,,,,,,,,,,,,
12/15/2002,9.525658284,,,,,,,,,,,,,,,
12/16/2002,9.525658284,,,,,,,,,,,,,,,
12/17/2002,9.525658284,,,,,,,,,,,,,,,
12/18/2002,9.525658284,,,,,,,,,,,,,,,
12/19/2002,9.525658284,,,,,,,,,,,,,,,
12/20/2002,9.525658284,,,,,,,,,,,,,,,
12/21/2002,9.525658284,,,,,,,,,,,,,,,
12/22/2002,9.525658284,,,,,,,,,,,,,,,
12/23/2002,9.525658284,,,,,,,,,,,,,,,
12/24/2002,9.525658284,,,,,,,,,,,,,,,
12/25/2002,9.525658284,,,,,,,,,,,,,,,
12/26/2002,9.306879764,,,,,,,,,,,,,,,
12/27/2002,9.306879764,,,,,,,,,,,,,,,
12/28/2002,9.306879764,,,,,,,,,,,,,,,
12/29/2002,9.306879764,,,,,,,,,,,,,,,
12/30/2002,9.306879764,,,,,,,,,,,,,,,
12/31/2002,9.306879764,,,,,,,,,,,,,,,
1/1/2003,9.306879764,,,,,,,,,,,,,,,
1/2/2003,9.306879764,,,,,,,,,,,,,,,
1/3/2003,9.306879764,,,,,,,,,,,,,,,
1/4/2003,9.306879764,,,,,,,,,,,,,,,
1/5/2003,9.306879764,,,,,,,,,,,,,,,
1/6/2003,9.306879764,,,,,,,,,,,,,,,
1/7/2003,9.306879764,,,,,,,,,,,,,,,
1/8/2003,9.306879764,,,,,,,,,,,,,,,
